0.004246 0.000000
0.009006 0.000000
0.009607 0.000000
0.012133 0.000000
0.016943 0.000000
0.019344 0.000000
0.033327 0.000000
0.041069 0.000000
0.055520 0.000000
0.058277 0.000000
0.058899 0.000000
0.060611 0.000000
0.060701 0.000000
0.061838 0.000000
0.064609 0.000000
0.064690 0.000000
0.068016 0.000000
0.068718 0.000000
0.070936 0.000000
0.072797 0.000000
0.074343 0.000000
0.075363 0.000000
0.075619 0.000000
0.076122 0.000000
0.077407 0.000000
0.077577 0.000000
0.078074 0.000000
0.082558 0.000000
0.083116 0.000000
0.083824 0.000000
0.084361 0.000000
0.084468 0.000000
0.084832 0.000000
0.085015 0.000000
0.085576 0.000000
0.086736 0.000000
0.086930 0.000000
0.088396 0.000000
0.089386 0.000000
0.090087 0.000000
0.092582 0.000000
0.092663 0.000000
0.092977 0.000000
0.093634 0.000000
0.094116 0.000000
0.095141 0.000000
0.095725 0.000000
0.098828 0.000000
0.099099 0.000000
0.101326 0.000000
0.101378 0.000000
0.102916 0.000000
0.104483 0.000000
0.105332 0.000000
0.106283 0.000000
0.107284 0.000000
0.108386 0.000000
0.109659 0.000000
0.110979 0.000000
0.111848 0.000000
0.112088 0.000000
0.114738 0.000000
0.119406 0.000000
0.120096 0.000000
0.120106 0.000000
0.123024 0.000000
0.126465 0.000000
0.126859 0.000000
0.127211 0.000000
0.127398 0.000000
0.130159 0.000000
0.130719 0.000000
0.131451 0.000000
0.132293 0.000000
0.132730 0.000000
0.133151 0.000000
0.133544 0.000000
0.133761 0.000000
0.133835 0.000000
0.134705 0.000000
0.139529 0.000000
0.139711 0.000000
0.139871 0.000000
0.141424 0.000000
0.141867 0.000000
0.142252 0.000000
0.143475 0.000000
0.145286 0.000000
0.146970 0.000000
0.147191 0.000000
0.147535 0.000000
0.148334 0.000000
0.149677 0.000000
0.151545 0.000000
0.151858 0.000000
0.153802 0.000000
0.155193 0.000000
0.155324 0.000000
0.155777 0.000000
0.155895 0.000000
0.157046 0.000000
0.158762 0.000000
0.162221 0.000000
0.162363 0.000000
0.163702 0.000000
0.164854 0.000000
0.166743 0.000000
0.167261 0.000000
0.168536 0.000000
0.173516 0.000000
0.173889 0.000000
0.177557 0.000000
0.178928 0.000000
0.180251 0.000000
0.182579 0.000000
0.183281 0.000000
0.187152 0.000000
0.187848 0.000000
0.188580 0.000000
0.189291 0.000000
0.191194 0.000000
0.193177 0.000000
0.195893 0.000000
0.197567 0.000000
0.201894 0.000064
0.208372 0.000064
0.208755 0.000064
0.212844 0.000064
0.215987 0.000064
0.217295 0.000064
0.223436 0.000064
0.225933 0.000064
0.228641 0.000064
0.230508 0.000064
0.231640 0.000064
0.237665 0.000064
0.240493 0.000064
0.241438 0.000064
0.242906 0.000064
0.245777 0.000064
0.247006 0.000064
0.248334 0.000128
0.249986 0.000128
0.250776 0.000128
0.253411 0.000128
0.257069 0.000128
0.258915 0.000128
0.260439 0.000128
0.262275 0.000128
0.263339 0.000128
0.263372 0.000128
0.263466 0.000128
0.269041 0.000128
0.269691 0.000128
0.270614 0.000128
0.274321 0.000128
0.277052 0.000128
0.278149 0.000192
0.280206 0.000192
0.282210 0.000192
0.283779 0.000192
0.290175 0.000192
0.294945 0.000192
0.295829 0.000192
0.297445 0.000192
0.298669 0.000192
0.298690 0.000192
0.299519 0.000192
0.304181 0.000192
0.305187 0.000192
0.307049 0.000192
0.314092 0.000192
0.315325 0.000192
0.316814 0.000192
0.316817 0.000192
0.317612 0.000192
0.318675 0.000192
0.320285 0.000192
0.322664 0.000192
0.325321 0.000192
0.327039 0.000192
0.329856 0.000192
0.331653 0.000192
0.333106 0.000192
0.334904 0.000192
0.336847 0.000192
0.342211 0.000192
0.342896 0.000192
0.346624 0.000256
0.347357 0.000256
0.350212 0.000256
0.350972 0.000256
0.354241 0.000256
0.355193 0.000256
0.357346 0.000256
0.359221 0.000256
0.359473 0.000256
0.361978 0.000256
0.362624 0.000256
0.362650 0.000256
0.367993 0.000256
0.371958 0.000256
0.372091 0.000256
0.372363 0.000256
0.376170 0.000256
0.378965 0.000256
0.385505 0.000256
0.387757 0.000256
0.390977 0.000256
0.391181 0.000256
0.398554 0.000256
0.400208 0.000256
0.405977 0.000256
0.409109 0.000256
0.409850 0.000256
0.415824 0.000320
0.416629 0.000320
0.424240 0.000384
0.428332 0.000448
0.428834 0.000448
0.430355 0.000448
0.430560 0.000448
0.434703 0.000448
0.434794 0.000448
0.437234 0.000448
0.442247 0.000448
0.446065 0.000448
0.448424 0.000448
0.449930 0.000448
0.453678 0.000512
0.462177 0.000512
0.466466 0.000512
0.467569 0.000512
0.469551 0.000576
0.473602 0.000576
0.476647 0.000640
0.478643 0.000640
0.480827 0.000640
0.482272 0.000640
0.486825 0.000640
0.490048 0.000640
0.492160 0.000640
0.500914 0.000640
0.501103 0.000640
0.502446 0.000640
0.502596 0.000640
0.504252 0.000640
0.506485 0.000640
0.508877 0.000640
0.515388 0.000640
0.519468 0.000640
0.521790 0.000640
0.522907 0.000704
0.525452 0.000704
0.528878 0.000704
0.532899 0.000704
0.533106 0.000704
0.538529 0.000768
0.540101 0.000768
0.541681 0.000768
0.545510 0.000768
0.546005 0.000768
0.547130 0.000768
0.557174 0.000768
0.561374 0.000768
0.562198 0.000768
0.563821 0.000768
0.568906 0.000768
0.576861 0.000832
0.578853 0.000832
0.584258 0.000832
0.584431 0.000832
0.586731 0.000832
0.595553 0.000832
0.600330 0.000832
0.604792 0.000896
0.610133 0.000896
0.613839 0.000896
0.617071 0.000896
0.617313 0.000896
0.619941 0.000896
0.620018 0.000896
0.620598 0.000896
0.625898 0.000896
0.627075 0.000896
0.631592 0.000896
0.634790 0.000896
0.635204 0.000896
0.639516 0.000896
0.640223 0.000896
0.642156 0.000896
0.642536 0.000896
0.651804 0.000960
0.653872 0.000960
0.656402 0.000960
0.656656 0.000960
0.664223 0.000960
0.664909 0.000960
0.677898 0.000960
0.678671 0.000960
0.680280 0.001024
0.682501 0.001024
0.688759 0.001024
0.689773 0.001024
0.693945 0.001024
0.694583 0.001024
0.696665 0.001024
0.698957 0.001024
0.699460 0.001024
0.699592 0.001024
0.702284 0.001024
0.708489 0.001024
0.709303 0.001024
0.711993 0.001024
0.712274 0.001024
0.714677 0.001088
0.719756 0.001088
0.722115 0.001088
0.725518 0.001088
0.726421 0.001152
0.727424 0.001152
0.730112 0.001152
0.734096 0.001152
0.734691 0.001152
0.734962 0.001152
0.737563 0.001152
0.738809 0.001152
0.739197 0.001152
0.741142 0.001152
0.745476 0.001152
0.747375 0.001216
0.747499 0.001216
0.748672 0.001280
0.755834 0.001344
0.757294 0.001344
0.758785 0.001408
0.761533 0.001408
0.763167 0.001408
0.763378 0.001408
0.764050 0.001472
0.769094 0.001536
0.773925 0.001536
0.774582 0.001600
0.778262 0.001600
0.781039 0.001600
0.781787 0.001664
0.786062 0.001664
0.787275 0.001728
0.792768 0.001728
0.793001 0.001792
0.794556 0.001792
0.801173 0.001856
0.802930 0.001856
0.804077 0.001920
0.810776 0.001984
0.813894 0.002048
0.814923 0.002048
0.820603 0.002048
0.821965 0.002112
0.822472 0.002112
0.822570 0.002112
0.822711 0.002112
0.825662 0.002112
0.831561 0.002112
0.834330 0.002176
0.837824 0.002176
0.839344 0.002176
0.839399 0.002240
0.845949 0.002304
0.847231 0.002304
0.853241 0.002304
0.855326 0.002304
0.857219 0.002368
0.860442 0.002368
0.868562 0.002432
0.873783 0.002496
0.874477 0.002496
0.878639 0.002496
0.879511 0.002560
0.880675 0.002560
0.883166 0.002560
0.889687 0.002560
0.892507 0.002560
0.897792 0.002560
0.898676 0.002624
0.899792 0.002688
0.900496 0.002688
0.901586 0.002752
0.902253 0.002752
0.904589 0.002752
0.909263 0.002816
0.909600 0.002816
0.910450 0.002816
0.916280 0.002816
0.918230 0.002816
0.919643 0.002816
0.920414 0.002816
0.920616 0.002880
0.921264 0.002880
0.922595 0.002880
0.922882 0.002944
0.925442 0.002944
0.927522 0.002944
0.927537 0.002944
0.933823 0.002944
0.939597 0.003008
0.947329 0.003008
0.951043 0.003008
0.956569 0.003008
0.960173 0.003008
0.965064 0.003072
0.966761 0.003072
0.968313 0.003072
0.976236 0.003072
0.977822 0.003072
0.978154 0.003072
0.978240 0.003072
0.983819 0.003072
0.986793 0.003072
0.987825 0.003072
0.989381 0.003136
0.990214 0.003200
0.990739 0.003200
0.993133 0.003200
0.995918 0.003200
0.997485 0.003264
0.999126 0.003328
1.001297 0.003328
1.002840 0.003328
1.004900 0.003392
1.009567 0.003392
1.011001 0.003392
1.012210 0.003392
1.013657 0.003392
1.013933 0.003456
1.016032 0.003456
1.021755 0.003520
1.027422 0.003520
1.031428 0.003520
1.031572 0.003584
1.035127 0.003584
1.039729 0.003648
1.040920 0.003648
1.051924 0.003712
1.056252 0.003712
1.058827 0.003712
1.059101 0.003712
1.060456 0.003776
1.061055 0.003840
1.062469 0.003840
1.064132 0.003904
1.068408 0.003904
1.071361 0.003968
1.072408 0.003968
1.072498 0.003968
1.076343 0.003968
1.081311 0.003968
1.086836 0.004032
1.091788 0.004032
1.097859 0.004096
1.098881 0.004096
1.099283 0.004160
1.100810 0.004160
1.105596 0.004224
1.106514 0.004224
1.112517 0.004288
1.112764 0.004288
1.127969 0.004288
1.128892 0.004288
1.129217 0.004352
1.132419 0.004416
1.132467 0.004416
1.133681 0.004480
1.136432 0.004480
1.139788 0.004480
1.143505 0.004544
1.150681 0.004608
1.151913 0.004608
1.153150 0.004672
1.159894 0.004672
1.161043 0.004672
1.162123 0.004672
1.163638 0.004672
1.164019 0.004736
1.166726 0.004736
1.175873 0.004736
1.176017 0.004736
1.179752 0.004800
1.184986 0.004800
1.187175 0.004864
1.191676 0.004928
1.193512 0.004928
1.193705 0.004928
1.208249 0.004992
1.216069 0.004992
1.241106 0.004992
1.244218 0.004992
1.247310 0.005056
1.250051 0.005056
1.253701 0.005056
1.265791 0.005120
1.267536 0.005120
1.270462 0.005120
1.272025 0.005184
1.273905 0.005248
1.282743 0.005248
1.283238 0.005248
1.291201 0.005312
1.291870 0.005312
1.294729 0.005312
1.299701 0.005312
1.301094 0.005312
1.308558 0.005376
1.310616 0.005376
1.315306 0.005440
1.319200 0.005440
1.325302 0.005440
